Period,LoanId,InterestCollected,ScheduledInterest,ServicerAdvances,PrincipalCollected,ScheduledPrincipal,Prepayment,RealizedLoss,EndBalance,LoanStatus,DQStatus,PoolStatus,Recoveries
1,F17Q10006038,1369.1666666666667,1369.1666666666667,0.0,0.0,0.0,0.0,0.0,424000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10006176,275.625,275.625,0.0,0.0,0.0,0.0,0.0,98000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10006726,174.47916666666666,174.47916666666666,0.0,0.0,0.0,0.0,0.0,67000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10006910,543.2291666666666,543.2291666666666,0.0,0.0,0.0,0.0,0.0,149000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10007159,867.7083333333334,867.7083333333334,0.0,0.0,0.0,0.0,0.0,238000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10007237,747.3958333333334,747.3958333333334,0.0,0.0,0.0,0.0,0.0,205000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10007398,42.50000000000001,42.50000000000001,0.0,0.0,0.0,0.0,0.0,12000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10007488,692.7083333333334,692.7083333333334,0.0,0.0,0.0,0.0,0.0,190000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10007585,1732.5,1732.5,0.0,0.0,0.0,0.0,0.0,504000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10007625,1939.0,1939.0,0.0,0.0,0.0,0.0,0.0,554000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10007629,580.9375,580.9375,0.0,0.0,0.0,0.0,0.0,169000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10007750,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,400000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10008186,1535.8333333333333,1535.8333333333333,0.0,0.0,0.0,0.0,0.0,388000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10008796,575.0,575.0,0.0,0.0,0.0,0.0,0.0,184000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10009077,614.5833333333334,614.5833333333334,0.0,0.0,0.0,0.0,0.0,236000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10009106,564.6875,564.6875,0.0,0.0,0.0,0.0,0.0,139000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10009215,373.75,373.75,0.0,0.0,0.0,0.0,0.0,78000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10009691,631.25,631.25,0.0,0.0,0.0,0.0,0.0,202000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10009710,2038.8541666666667,2038.8541666666667,0.0,0.0,0.0,0.0,0.0,529000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10009738,140.625,140.625,0.0,0.0,0.0,0.0,0.0,50000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10009774,573.9583333333334,573.9583333333334,0.0,0.0,0.0,0.0,0.0,145000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10009853,1305.2083333333333,1305.2083333333333,0.0,0.0,0.0,0.0,0.0,358000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10010375,503.125,503.125,0.0,0.0,0.0,0.0,0.0,210000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10010426,270.0,270.0,0.0,0.0,0.0,0.0,0.0,96000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10010627,502.7083333333333,502.7083333333333,0.0,0.0,0.0,0.0,0.0,127000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10010823,1037.2916666666667,1037.2916666666667,0.0,0.0,0.0,0.0,0.0,383000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10010898,480.0,480.0,0.0,0.0,0.0,0.0,0.0,128000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10010991,543.3333333333334,543.3333333333334,0.0,0.0,0.0,0.0,0.0,163000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10011106,626.6666666666666,626.6666666666666,0.0,0.0,0.0,0.0,0.0,188000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10011141,600.0,600.0,0.0,0.0,0.0,0.0,0.0,160000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10011358,346.6666666666667,346.6666666666667,0.0,0.0,0.0,0.0,0.0,104000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10011419,536.6666666666666,536.6666666666666,0.0,0.0,0.0,0.0,0.0,161000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10011712,1151.0416666666667,1151.0416666666667,0.0,0.0,0.0,0.0,0.0,325000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012006,837.5,837.5,0.0,0.0,0.0,0.0,0.0,268000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012008,1840.625,1840.625,0.0,0.0,0.0,0.0,0.0,465000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012217,548.4375,548.4375,0.0,0.0,0.0,0.0,0.0,195000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012221,814.5833333333334,814.5833333333334,0.0,0.0,0.0,0.0,0.0,230000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012274,1462.7083333333333,1462.7083333333333,0.0,0.0,0.0,0.0,0.0,413000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012606,273.4375,273.4375,0.0,0.0,0.0,0.0,0.0,75000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012613,1335.0,1335.0,0.0,0.0,0.0,0.0,0.0,356000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012817,817.9166666666666,817.9166666666666,0.0,0.0,0.0,0.0,0.0,302000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012856,798.4375,798.4375,0.0,0.0,0.0,0.0,0.0,219000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10012923,608.8541666666666,608.8541666666666,0.0,0.0,0.0,0.0,0.0,167000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10013011,503.75,503.75,0.0,0.0,0.0,0.0,0.0,156000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10013163,395.8333333333333,395.8333333333333,0.0,0.0,0.0,0.0,0.0,100000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10013284,1125.4166666666667,1125.4166666666667,0.0,0.0,0.0,0.0,0.0,292000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10013348,973.9583333333334,973.9583333333334,0.0,0.0,0.0,0.0,0.0,275000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10013578,500.0,500.0,0.0,0.0,0.0,0.0,0.0,160000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10013590,1046.25,1046.25,0.0,0.0,0.0,0.0,0.0,279000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10013905,226.1,226.1,0.0,0.0,0.0,0.0,0.0,68000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10014281,803.125,803.125,0.0,0.0,0.0,0.0,0.0,257000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10014289,343.3333333333333,343.3333333333333,0.0,0.0,0.0,0.0,0.0,103000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10014302,656.2500000000001,656.2500000000001,0.0,0.0,0.0,0.0,0.0,225000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10014362,594.1666666666666,594.1666666666666,0.0,0.0,0.0,0.0,0.0,248000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10014591,979.6875,979.6875,0.0,0.0,0.0,0.0,0.0,285000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10014875,2393.4375,2393.4375,0.0,0.0,0.0,0.0,0.0,621000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10015002,1587.9166666666667,1587.9166666666667,0.0,0.0,0.0,0.0,0.0,412000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10015313,775.625,775.625,0.0,0.0,0.0,0.0,0.0,219000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10015414,758.1,758.1,0.0,0.0,0.0,0.0,0.0,228000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10015701,787.7083333333334,787.7083333333334,0.0,0.0,0.0,0.0,0.0,199000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10015856,701.25,701.25,0.0,0.0,0.0,0.0,0.0,187000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10015860,1422.1875,1422.1875,0.0,0.0,0.0,0.0,0.0,369000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10016472,671.25,671.25,0.0,0.0,0.0,0.0,0.0,179000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10017108,1232.5000000000002,1232.5000000000002,0.0,0.0,0.0,0.0,0.0,348000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10017170,1303.125,1303.125,0.0,0.0,0.0,0.0,0.0,417000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10017471,247.91666666666663,247.91666666666663,0.0,0.0,0.0,0.0,0.0,70000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10017775,1042.7083333333333,1042.7083333333333,0.0,0.0,0.0,0.0,0.0,286000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10017787,382.5,382.5,0.0,0.0,0.0,0.0,0.0,108000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10017997,452.0833333333333,452.0833333333333,0.0,0.0,0.0,0.0,0.0,140000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10018205,392.7083333333333,392.7083333333333,0.0,0.0,0.0,0.0,0.0,145000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10018278,735.625,735.625,0.0,0.0,0.0,0.0,0.0,214000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10018600,900.0,900.0,0.0,0.0,0.0,0.0,0.0,270000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10019090,698.75,698.75,0.0,0.0,0.0,0.0,0.0,172000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10019195,678.3333333333334,678.3333333333334,0.0,0.0,0.0,0.0,0.0,176000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10019237,393.75,393.75,0.0,0.0,0.0,0.0,0.0,108000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10019316,708.125,708.125,0.0,0.0,0.0,0.0,0.0,206000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10019486,499.4791666666667,499.4791666666667,0.0,0.0,0.0,0.0,0.0,137000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10019776,577.5,577.5,0.0,0.0,0.0,0.0,0.0,154000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10020324,554.1666666666666,554.1666666666666,0.0,0.0,0.0,0.0,0.0,152000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10020502,501.0416666666667,501.0416666666667,0.0,0.0,0.0,0.0,0.0,185000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10020540,876.0416666666666,876.0416666666666,0.0,0.0,0.0,0.0,0.0,290000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10020700,1098.75,1098.75,0.0,0.0,0.0,0.0,0.0,293000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10021326,458.8500000000001,458.8500000000001,0.0,0.0,0.0,0.0,0.0,138000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10021822,701.25,701.25,0.0,0.0,0.0,0.0,0.0,204000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10022121,419.7916666666667,419.7916666666667,0.0,0.0,0.0,0.0,0.0,155000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10022392,570.625,570.625,0.0,0.0,0.0,0.0,0.0,166000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10022432,1125.0,1125.0,0.0,0.0,0.0,0.0,0.0,300000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10022600,320.83333333333337,320.83333333333337,0.0,0.0,0.0,0.0,0.0,110000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023146,1296.875,1296.875,0.0,0.0,0.0,0.0,0.0,415000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023148,613.5416666666666,613.5416666666666,0.0,0.0,0.0,0.0,0.0,190000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023231,1307.8125,1307.8125,0.0,0.0,0.0,0.0,0.0,405000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023233,747.5,747.5,0.0,0.0,0.0,0.0,0.0,312000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023462,1434.375,1434.375,0.0,0.0,0.0,0.0,0.0,405000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023520,1590.0,1590.0,0.0,0.0,0.0,0.0,0.0,424000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023676,1386.6666666666667,1386.6666666666667,0.0,0.0,0.0,0.0,0.0,416000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023731,318.75000000000006,318.75000000000006,0.0,0.0,0.0,0.0,0.0,90000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023771,831.25,831.25,0.0,0.0,0.0,0.0,0.0,228000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10023776,1136.9791666666667,1136.9791666666667,0.0,0.0,0.0,0.0,0.0,295000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024196,340.00000000000006,340.00000000000006,0.0,0.0,0.0,0.0,0.0,96000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024235,669.3750000000001,669.3750000000001,0.0,0.0,0.0,0.0,0.0,238000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024451,654.375,654.375,0.0,0.0,0.0,0.0,0.0,225000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024454,629.75,629.75,0.0,0.0,0.0,0.0,0.0,165000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024510,332.29166666666663,332.29166666666663,0.0,0.0,0.0,0.0,0.0,110000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024644,474.5833333333333,474.5833333333333,0.0,0.0,0.0,0.0,0.0,134000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024671,733.125,733.125,0.0,0.0,0.0,0.0,0.0,207000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024764,984.375,984.375,0.0,0.0,0.0,0.0,0.0,270000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10024870,440.0,440.0,0.0,0.0,0.0,0.0,0.0,132000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10025432,1243.1250000000002,1243.1250000000002,0.0,0.0,0.0,0.0,0.0,351000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10025635,566.25,566.25,0.0,0.0,0.0,0.0,0.0,151000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10025854,1020.775,1020.775,0.0,0.0,0.0,0.0,0.0,307000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10025963,1060.0,1060.0,0.0,0.0,0.0,0.0,0.0,318000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10026728,973.9583333333334,973.9583333333334,0.0,0.0,0.0,0.0,0.0,275000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10026991,1179.3750000000002,1179.3750000000002,0.0,0.0,0.0,0.0,0.0,333000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10026992,1097.2499999999998,1097.2499999999998,0.0,0.0,0.0,0.0,0.0,315000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10027024,185.0,185.0,0.0,0.0,0.0,0.0,0.0,48000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10027154,217.5,217.5,0.0,0.0,0.0,0.0,0.0,58000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10027341,364.1666666666667,364.1666666666667,0.0,0.0,0.0,0.0,0.0,92000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10027393,486.875,486.875,0.0,0.0,0.0,0.0,0.0,123000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10027605,1957.8125,1957.8125,0.0,0.0,0.0,0.0,0.0,537000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10027793,1012.5,1012.5,0.0,0.0,0.0,0.0,0.0,270000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10028004,687.5,687.5,0.0,0.0,0.0,0.0,0.0,200000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10028363,637.5000000000001,637.5000000000001,0.0,0.0,0.0,0.0,0.0,180000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10028596,1548.75,1548.75,0.0,0.0,0.0,0.0,0.0,413000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10028696,1159.375,1159.375,0.0,0.0,0.0,0.0,0.0,371000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10028737,374.5833333333333,374.5833333333333,0.0,0.0,0.0,0.0,0.0,116000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10028802,904.0625,904.0625,0.0,0.0,0.0,0.0,0.0,263000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10029176,154.06249999999997,154.06249999999997,0.0,0.0,0.0,0.0,0.0,51000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10029379,319.6875,319.6875,0.0,0.0,0.0,0.0,0.0,99000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10029396,510.41666666666674,510.41666666666674,0.0,0.0,0.0,0.0,0.0,175000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10029718,302.0833333333333,302.0833333333333,0.0,0.0,0.0,0.0,0.0,100000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10029898,473.9583333333333,473.9583333333333,0.0,0.0,0.0,0.0,0.0,130000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10030955,744.1666666666666,744.1666666666666,0.0,0.0,0.0,0.0,0.0,188000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10031224,430.0,430.0,0.0,0.0,0.0,0.0,0.0,129000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10031359,453.75,453.75,0.0,0.0,0.0,0.0,0.0,121000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10031436,657.7083333333333,657.7083333333333,0.0,0.0,0.0,0.0,0.0,154000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10031502,495.625,495.625,0.0,0.0,0.0,0.0,0.0,122000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10031831,1469.1666666666667,1469.1666666666667,0.0,0.0,0.0,0.0,0.0,344000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10031884,606.6666666666666,606.6666666666666,0.0,0.0,0.0,0.0,0.0,224000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032031,1272.2916666666667,1272.2916666666667,0.0,0.0,0.0,0.0,0.0,394000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032064,977.7083333333334,977.7083333333334,0.0,0.0,0.0,0.0,0.0,247000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032310,1545.8333333333333,1545.8333333333333,0.0,0.0,0.0,0.0,0.0,424000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032385,616.0000000000001,616.0000000000001,0.0,0.0,0.0,0.0,0.0,176000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032388,1057.2916666666667,1057.2916666666667,0.0,0.0,0.0,0.0,0.0,290000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032662,347.3958333333333,347.3958333333333,0.0,0.0,0.0,0.0,0.0,115000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032794,313.54166666666663,313.54166666666663,0.0,0.0,0.0,0.0,0.0,86000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032870,600.0,600.0,0.0,0.0,0.0,0.0,0.0,160000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10032968,871.875,871.875,0.0,0.0,0.0,0.0,0.0,270000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10033242,460.4166666666667,460.4166666666667,0.0,0.0,0.0,0.0,0.0,130000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10033573,429.6875,429.6875,0.0,0.0,0.0,0.0,0.0,125000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10034151,831.25,831.25,0.0,0.0,0.0,0.0,0.0,210000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10034361,593.3333333333334,593.3333333333334,0.0,0.0,0.0,0.0,0.0,178000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10034362,1125.0,1125.0,0.0,0.0,0.0,0.0,0.0,400000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10034882,1364.6875,1364.6875,0.0,0.0,0.0,0.0,0.0,397000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10035002,474.375,474.375,0.0,0.0,0.0,0.0,0.0,138000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10035119,1210.0,1210.0,0.0,0.0,0.0,0.0,0.0,352000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10035263,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,280000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10035482,1187.5,1187.5,0.0,0.0,0.0,0.0,0.0,285000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10035706,1781.25,1781.25,0.0,0.0,0.0,0.0,0.0,450000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036238,1217.7083333333333,1217.7083333333333,0.0,0.0,0.0,0.0,0.0,334000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036244,1168.7500000000002,1168.7500000000002,0.0,0.0,0.0,0.0,0.0,330000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036330,325.0,325.0,0.0,0.0,0.0,0.0,0.0,80000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036355,761.4583333333334,761.4583333333334,0.0,0.0,0.0,0.0,0.0,215000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036379,415.625,415.625,0.0,0.0,0.0,0.0,0.0,114000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036477,649.1666666666666,649.1666666666666,0.0,0.0,0.0,0.0,0.0,164000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036614,1016.25,1016.25,0.0,0.0,0.0,0.0,0.0,271000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036643,966.6666666666666,966.6666666666666,0.0,0.0,0.0,0.0,0.0,232000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10036816,637.5,637.5,0.0,0.0,0.0,0.0,0.0,170000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10037081,460.625,460.625,0.0,0.0,0.0,0.0,0.0,134000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10037267,1290.0,1290.0,0.0,0.0,0.0,0.0,0.0,344000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10037540,1062.1875,1062.1875,0.0,0.0,0.0,0.0,0.0,309000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10037662,1254.1666666666663,1254.1666666666663,0.0,0.0,0.0,0.0,0.0,344000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10037685,671.6666666666666,671.6666666666666,0.0,0.0,0.0,0.0,0.0,208000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10038447,1125.0,1125.0,0.0,0.0,0.0,0.0,0.0,300000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10038643,780.3125,780.3125,0.0,0.0,0.0,0.0,0.0,227000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10038694,917.8125,917.8125,0.0,0.0,0.0,0.0,0.0,267000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10038696,1346.5625,1346.5625,0.0,0.0,0.0,0.0,0.0,417000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10038939,1043.0208333333333,1043.0208333333333,0.0,0.0,0.0,0.0,0.0,323000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10039021,1426.5625,1426.5625,0.0,0.0,0.0,0.0,0.0,415000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10039068,1433.4375,1433.4375,0.0,0.0,0.0,0.0,0.0,417000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10039129,715.0,715.0,0.0,0.0,0.0,0.0,0.0,208000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10039445,1694.0625,1694.0625,0.0,0.0,0.0,0.0,0.0,417000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10039474,910.0,910.0,0.0,0.0,0.0,0.0,0.0,224000.0,CURRENT,0,PERFORMING,0.0
1,F17Q10039515,661.9791666666666,661.9791666666666,0.0,0.0,0.0,0.0,0.0,155000.0,CURRENT,0,PERFORMING,0.0
