Period,LoanId,InterestCollected,ScheduledInterest,ServicerAdvances,PrincipalCollected,ScheduledPrincipal,Prepayment,RealizedLoss,EndBalance,LoanStatus,DQStatus,PoolStatus,Recoveries
5,F17Q10005555,776.25,776.25,0.0,3000.0,3000.0,0.0,0.0,276000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10006017,785.4166666666666,785.4166666666666,0.0,1000.0,1000.0,0.0,0.0,290000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10006038,1362.7083333333333,1362.7083333333333,0.0,0.0,0.0,0.0,0.0,422000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10006176,272.8125,272.8125,0.0,0.0,0.0,0.0,0.0,97000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10006726,169.27083333333334,169.27083333333334,0.0,1000.0,1000.0,0.0,0.0,65000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10006910,539.5833333333334,539.5833333333334,0.0,0.0,0.0,0.0,0.0,148000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10007159,864.0625,864.0625,0.0,0.0,0.0,0.0,0.0,237000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10007237,743.75,743.75,0.0,0.0,0.0,0.0,0.0,204000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10007398,38.958333333333336,38.958333333333336,0.0,0.0,0.0,0.0,0.0,11000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10007488,689.0625,689.0625,0.0,0.0,0.0,0.0,0.0,189000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10007585,1725.625,1725.625,0.0,0.0,0.0,0.0,0.0,502000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10007625,1928.5,1928.5,0.0,0.0,0.0,0.0,0.0,551000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10007629,577.5,577.5,0.0,0.0,0.0,0.0,0.0,168000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10007750,1243.75,1243.75,0.0,0.0,0.0,0.0,0.0,398000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10008186,1531.875,1531.875,0.0,0.0,0.0,0.0,0.0,387000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10008796,565.625,565.625,0.0,1000.0,1000.0,0.0,0.0,181000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10009077,606.7708333333334,606.7708333333334,0.0,0.0,0.0,0.0,0.0,233000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10009106,564.6875,564.6875,0.0,0.0,0.0,0.0,0.0,139000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10009215,373.75,373.75,0.0,0.0,0.0,0.0,0.0,78000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10009691,625.0,625.0,0.0,1000.0,1000.0,0.0,0.0,200000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10009710,2027.2916666666667,2027.2916666666667,0.0,1000.0,1000.0,0.0,0.0,526000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10009738,137.8125,137.8125,0.0,0.0,0.0,0.0,0.0,49000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10009774,570.0,570.0,0.0,0.0,0.0,0.0,0.0,144000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10009853,1297.9166666666665,1297.9166666666665,0.0,1000.0,1000.0,0.0,0.0,356000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10010375,493.5416666666667,493.5416666666667,0.0,1000.0,1000.0,0.0,0.0,206000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10010426,264.375,264.375,0.0,1000.0,1000.0,0.0,0.0,94000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10010627,502.7083333333333,502.7083333333333,0.0,0.0,0.0,0.0,0.0,127000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10010823,1023.75,1023.75,0.0,1000.0,1000.0,0.0,0.0,378000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10010898,476.25,476.25,0.0,1000.0,1000.0,0.0,0.0,127000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10010991,540.0,540.0,0.0,0.0,0.0,0.0,0.0,162000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10011106,620.0,620.0,0.0,1000.0,1000.0,0.0,0.0,186000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10011141,596.25,596.25,0.0,0.0,0.0,0.0,0.0,159000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10011358,343.3333333333333,343.3333333333333,0.0,0.0,0.0,0.0,0.0,103000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10011419,530.0,530.0,0.0,0.0,0.0,0.0,0.0,159000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10011712,1136.8750000000002,1136.8750000000002,0.0,2000.0,2000.0,0.0,0.0,321000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012006,828.125,828.125,0.0,0.0,0.0,0.0,0.0,265000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012008,1832.7083333333333,1832.7083333333333,0.0,0.0,0.0,0.0,0.0,463000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012217,540.0,540.0,0.0,0.0,0.0,0.0,0.0,192000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012221,811.0416666666666,811.0416666666666,0.0,0.0,0.0,0.0,0.0,229000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012274,1455.625,1455.625,0.0,1000.0,1000.0,0.0,0.0,411000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012606,269.7916666666667,269.7916666666667,0.0,0.0,0.0,0.0,0.0,74000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012613,1327.5,1327.5,0.0,1000.0,1000.0,0.0,0.0,354000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012817,804.375,804.375,0.0,2000.0,2000.0,0.0,0.0,297000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012856,791.1458333333334,791.1458333333334,0.0,1000.0,1000.0,0.0,0.0,217000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10012923,605.2083333333333,605.2083333333333,0.0,0.0,0.0,0.0,0.0,166000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10013011,500.5208333333333,500.5208333333333,0.0,0.0,0.0,0.0,0.0,155000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10013163,391.875,391.875,0.0,1000.0,1000.0,0.0,0.0,99000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10013284,1117.7083333333333,1117.7083333333333,0.0,1000.0,1000.0,0.0,0.0,290000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10013348,966.875,966.875,0.0,0.0,0.0,0.0,0.0,273000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10013578,490.625,490.625,0.0,1000.0,1000.0,0.0,0.0,157000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10013590,1042.5,1042.5,0.0,1000.0,1000.0,0.0,0.0,278000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10013905,216.12500000000003,216.12500000000003,0.0,1000.0,1000.0,0.0,0.0,65000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10014281,787.5,787.5,0.0,1000.0,1000.0,0.0,0.0,252000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10014289,340.0,340.0,0.0,0.0,0.0,0.0,0.0,102000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10014302,653.3333333333334,653.3333333333334,0.0,0.0,0.0,0.0,0.0,224000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10014362,582.1875,582.1875,0.0,3000.0,3000.0,0.0,0.0,243000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10014591,972.8125,972.8125,0.0,1000.0,1000.0,0.0,0.0,283000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10014875,2385.7291666666665,2385.7291666666665,0.0,1000.0,1000.0,0.0,0.0,619000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10015002,1576.3541666666667,1576.3541666666667,0.0,1000.0,1000.0,0.0,0.0,409000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10015313,772.0833333333334,772.0833333333334,0.0,1000.0,1000.0,0.0,0.0,218000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10015414,754.7750000000001,754.7750000000001,0.0,0.0,0.0,0.0,0.0,227000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10015701,783.75,783.75,0.0,0.0,0.0,0.0,0.0,198000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10015856,697.5,697.5,0.0,0.0,0.0,0.0,0.0,186000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10015860,1414.4791666666667,1414.4791666666667,0.0,1000.0,1000.0,0.0,0.0,367000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10016472,667.5,667.5,0.0,0.0,0.0,0.0,0.0,178000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10017108,1225.4166666666667,1225.4166666666667,0.0,1000.0,1000.0,0.0,0.0,346000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10017170,1281.25,1281.25,0.0,2000.0,2000.0,0.0,0.0,410000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10017471,247.91666666666666,247.91666666666666,0.0,0.0,0.0,0.0,0.0,70000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10017775,1035.4166666666667,1035.4166666666667,0.0,1000.0,1000.0,0.0,0.0,284000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10017787,378.9583333333333,378.9583333333333,0.0,0.0,0.0,0.0,0.0,107000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10017997,442.3958333333333,442.3958333333333,0.0,1000.0,1000.0,0.0,0.0,137000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10018205,384.5833333333333,384.5833333333333,0.0,1000.0,1000.0,0.0,0.0,142000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10018278,732.1875,732.1875,0.0,0.0,0.0,0.0,0.0,213000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10018600,896.6666666666666,896.6666666666666,0.0,0.0,0.0,0.0,0.0,269000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10019090,694.6875,694.6875,0.0,0.0,0.0,0.0,0.0,171000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10019195,674.4791666666666,674.4791666666666,0.0,0.0,0.0,0.0,0.0,175000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10019237,390.1041666666667,390.1041666666667,0.0,1000.0,1000.0,0.0,0.0,107000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10019316,704.6875,704.6875,0.0,0.0,0.0,0.0,0.0,205000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10019486,499.4791666666667,499.4791666666667,0.0,0.0,0.0,0.0,0.0,137000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10019776,573.75,573.75,0.0,0.0,0.0,0.0,0.0,153000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10020324,550.5208333333334,550.5208333333334,0.0,0.0,0.0,0.0,0.0,151000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10020502,492.9166666666667,492.9166666666667,0.0,1000.0,1000.0,0.0,0.0,182000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10020540,860.9375,860.9375,0.0,1000.0,1000.0,0.0,0.0,285000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10020700,1005.0,1005.0,0.0,12000.0,12000.0,0.0,0.0,268000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10021326,455.5250000000001,455.5250000000001,0.0,1000.0,1000.0,0.0,0.0,137000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10021822,694.375,694.375,0.0,1000.0,1000.0,0.0,0.0,202000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10022121,411.6666666666667,411.6666666666667,0.0,1000.0,1000.0,0.0,0.0,152000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10022392,567.1875,567.1875,0.0,0.0,0.0,0.0,0.0,165000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10022432,1117.5,1117.5,0.0,1000.0,1000.0,0.0,0.0,298000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10022600,315.00000000000006,315.00000000000006,0.0,0.0,0.0,0.0,0.0,108000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023146,1287.5,1287.5,0.0,1000.0,1000.0,0.0,0.0,412000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023148,610.3125,610.3125,0.0,0.0,0.0,0.0,0.0,189000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023231,1301.3541666666667,1301.3541666666667,0.0,0.0,0.0,0.0,0.0,403000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023233,725.9375,725.9375,0.0,3000.0,3000.0,0.0,0.0,303000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023462,1427.2916666666667,1427.2916666666667,0.0,0.0,0.0,0.0,0.0,403000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023520,1582.5,1582.5,0.0,0.0,0.0,0.0,0.0,422000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023676,1383.3333333333333,1383.3333333333333,0.0,0.0,0.0,0.0,0.0,415000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023731,308.12500000000006,308.12500000000006,0.0,1000.0,1000.0,0.0,0.0,87000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023771,816.6666666666666,816.6666666666666,0.0,3000.0,3000.0,0.0,0.0,224000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10023776,1129.2708333333333,1129.2708333333333,0.0,0.0,0.0,0.0,0.0,293000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024196,332.9166666666667,332.9166666666667,0.0,1000.0,1000.0,0.0,0.0,94000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024235,655.3125000000001,655.3125000000001,0.0,1000.0,1000.0,0.0,0.0,233000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024451,642.7416666666667,642.7416666666667,0.0,1000.0,1000.0,0.0,0.0,221000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024454,625.9333333333333,625.9333333333333,0.0,0.0,0.0,0.0,0.0,164000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024510,323.22916666666663,323.22916666666663,0.0,2000.0,2000.0,0.0,0.0,107000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024644,471.0416666666667,471.0416666666667,0.0,0.0,0.0,0.0,0.0,133000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024671,729.5833333333334,729.5833333333334,0.0,0.0,0.0,0.0,0.0,206000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024764,980.7291666666666,980.7291666666666,0.0,0.0,0.0,0.0,0.0,269000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10024870,440.0,440.0,0.0,0.0,0.0,0.0,0.0,132000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10025432,1236.0416666666667,1236.0416666666667,0.0,0.0,0.0,0.0,0.0,349000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10025635,562.5,562.5,0.0,0.0,0.0,0.0,0.0,150000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10025854,1014.1250000000001,1014.1250000000001,0.0,1000.0,1000.0,0.0,0.0,305000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10025963,1053.3333333333333,1053.3333333333333,0.0,1000.0,1000.0,0.0,0.0,316000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10026728,966.875,966.875,0.0,1000.0,1000.0,0.0,0.0,273000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10026991,1172.2916666666667,1172.2916666666667,0.0,1000.0,1000.0,0.0,0.0,331000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10026992,1093.7666666666667,1093.7666666666667,0.0,0.0,0.0,0.0,0.0,314000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10027024,181.14583333333334,181.14583333333334,0.0,0.0,0.0,0.0,0.0,47000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10027154,217.5,217.5,0.0,0.0,0.0,0.0,0.0,58000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10027341,364.1666666666667,364.1666666666667,0.0,0.0,0.0,0.0,0.0,92000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10027393,482.9166666666667,482.9166666666667,0.0,0.0,0.0,0.0,0.0,122000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10027605,1946.875,1946.875,0.0,1000.0,1000.0,0.0,0.0,534000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10027793,1005.0,1005.0,0.0,1000.0,1000.0,0.0,0.0,268000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10028004,684.0625,684.0625,0.0,0.0,0.0,0.0,0.0,199000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10028363,633.9583333333334,633.9583333333334,0.0,0.0,0.0,0.0,0.0,179000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10028596,1537.5,1537.5,0.0,1000.0,1000.0,0.0,0.0,410000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10028696,1153.125,1153.125,0.0,1000.0,1000.0,0.0,0.0,369000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10028737,371.3541666666667,371.3541666666667,0.0,0.0,0.0,0.0,0.0,115000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10028802,897.1875,897.1875,0.0,1000.0,1000.0,0.0,0.0,261000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10029176,154.06249999999997,154.06249999999997,0.0,0.0,0.0,0.0,0.0,51000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10029379,313.2291666666667,313.2291666666667,0.0,1000.0,1000.0,0.0,0.0,97000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10029396,501.66666666666674,501.66666666666674,0.0,1000.0,1000.0,0.0,0.0,172000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10029718,296.04166666666663,296.04166666666663,0.0,1000.0,1000.0,0.0,0.0,98000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10029898,470.3125,470.3125,0.0,1000.0,1000.0,0.0,0.0,129000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10030955,740.2083333333334,740.2083333333334,0.0,0.0,0.0,0.0,0.0,187000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10031224,426.6666666666667,426.6666666666667,0.0,0.0,0.0,0.0,0.0,128000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10031359,450.0,450.0,0.0,1000.0,1000.0,0.0,0.0,120000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10031436,653.4374999999999,653.4374999999999,0.0,0.0,0.0,0.0,0.0,153000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10031502,495.625,495.625,0.0,0.0,0.0,0.0,0.0,122000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10031831,1464.8958333333333,1464.8958333333333,0.0,0.0,0.0,0.0,0.0,343000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10031884,579.5833333333334,579.5833333333334,0.0,1000.0,1000.0,0.0,0.0,214000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032031,1265.8333333333333,1265.8333333333333,0.0,1000.0,1000.0,0.0,0.0,392000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032064,973.75,973.75,0.0,0.0,0.0,0.0,0.0,246000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032310,1538.5416666666667,1538.5416666666667,0.0,0.0,0.0,0.0,0.0,422000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032385,612.5000000000001,612.5000000000001,0.0,0.0,0.0,0.0,0.0,175000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032388,1050.0,1050.0,0.0,1000.0,1000.0,0.0,0.0,288000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032662,335.31249999999994,335.31249999999994,0.0,1000.0,1000.0,0.0,0.0,111000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032794,313.54166666666663,313.54166666666663,0.0,0.0,0.0,0.0,0.0,86000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032870,596.25,596.25,0.0,0.0,0.0,0.0,0.0,159000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10032968,858.9583333333334,858.9583333333334,0.0,1000.0,1000.0,0.0,0.0,266000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10033242,456.875,456.875,0.0,0.0,0.0,0.0,0.0,129000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10033573,426.25,426.25,0.0,0.0,0.0,0.0,0.0,124000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10034151,827.2916666666666,827.2916666666666,0.0,0.0,0.0,0.0,0.0,209000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10034361,583.3333333333334,583.3333333333334,0.0,1000.0,1000.0,0.0,0.0,175000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10034362,1110.9375,1110.9375,0.0,1000.0,1000.0,0.0,0.0,395000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10034882,1357.8125,1357.8125,0.0,0.0,0.0,0.0,0.0,395000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10035002,470.9375,470.9375,0.0,1000.0,1000.0,0.0,0.0,137000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10035119,1175.625,1175.625,0.0,1000.0,1000.0,0.0,0.0,342000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10035263,1046.25,1046.25,0.0,0.0,0.0,0.0,0.0,279000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10035482,1179.1666666666667,1179.1666666666667,0.0,1000.0,1000.0,0.0,0.0,283000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10035706,1773.3333333333333,1773.3333333333333,0.0,1000.0,1000.0,0.0,0.0,448000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036238,1210.4166666666665,1210.4166666666665,0.0,0.0,0.0,0.0,0.0,332000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036244,1161.6666666666667,1161.6666666666667,0.0,1000.0,1000.0,0.0,0.0,328000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036330,325.0,325.0,0.0,0.0,0.0,0.0,0.0,80000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036355,757.9166666666666,757.9166666666666,0.0,1000.0,1000.0,0.0,0.0,214000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036379,411.9791666666667,411.9791666666667,0.0,1000.0,1000.0,0.0,0.0,113000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036477,649.1666666666666,649.1666666666666,0.0,0.0,0.0,0.0,0.0,164000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036614,1012.5,1012.5,0.0,0.0,0.0,0.0,0.0,270000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036643,962.5,962.5,0.0,0.0,0.0,0.0,0.0,231000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10036816,633.75,633.75,0.0,0.0,0.0,0.0,0.0,169000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10037081,457.1875,457.1875,0.0,0.0,0.0,0.0,0.0,133000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10037267,1286.25,1286.25,0.0,0.0,0.0,0.0,0.0,343000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10037540,1055.3125,1055.3125,0.0,0.0,0.0,0.0,0.0,307000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10037662,1239.5833333333333,1239.5833333333333,0.0,1000.0,1000.0,0.0,0.0,340000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10037685,668.4375,668.4375,0.0,0.0,0.0,0.0,0.0,207000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10038447,1117.5,1117.5,0.0,0.0,0.0,0.0,0.0,298000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10038643,776.875,776.875,0.0,0.0,0.0,0.0,0.0,226000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10038694,910.9375,910.9375,0.0,1000.0,1000.0,0.0,0.0,265000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10038696,1336.875,1336.875,0.0,1000.0,1000.0,0.0,0.0,414000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10038939,1036.5625,1036.5625,0.0,1000.0,1000.0,0.0,0.0,321000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10039021,1419.6875,1419.6875,0.0,0.0,0.0,0.0,0.0,413000.0,CURRENT,0,PERFORMING,0.0
5,F17Q10039068,1423.125,1423.125,0.0,1000.0,1000.0,0.0,0.0,414000.0,CURRENT,0,PERFORMING,0.0
